"AREA_CODE","AREA_NAME","COMPONENT","SEX","AGE_GROUP","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047"
E38000265,NHS Sussex ICB - 70F,Population,persons,14,10482.000,10533.388,10800.857,10921.746,11028.490,10514.070,10340.330,10538.854,10568.470,10342.325,10169.820,10196.831,10027.952,9766.402,9850.326,9328.072,9325.809,9377.422,9384.786,9388.732,9380.232,9390.366,9400.800,9411.495,9422.972,9439.183
E38000265,NHS Sussex ICB - 70F,Population,persons,15,10113.000,10571.519,10608.340,10847.539,10960.355,11065.932,10556.279,10381.316,10577.570,10607.892,10379.790,10207.342,10230.948,10063.071,9801.079,9884.082,9364.136,9361.725,9413.248,9420.498,9424.132,9415.938,9425.935,9436.367,9447.093,9458.705
E38000265,NHS Sussex ICB - 70F,Population,persons,16,9859.000,10198.002,10647.998,10654.951,10888.105,10998.794,11104.409,10599.524,10421.971,10615.943,10646.519,10416.638,10244.166,10264.619,10097.493,9835.464,9917.240,9399.618,9397.105,9448.561,9455.618,9458.913,9450.946,9460.812,9471.244,9482.022
E38000265,NHS Sussex ICB - 70F,Population,persons,17,9880.000,9927.739,10256.937,10674.687,10670.719,10901.578,11011.820,11117.399,10618.226,10438.177,10627.258,10659.920,10427.145,10254.592,10271.282,10105.531,9843.553,9923.541,9410.253,9407.339,9458.394,9465.178,9467.939,9460.292,9469.870,9480.266
E38000265,NHS Sussex ICB - 70F,Population,persons,18,9582.000,9642.421,9678.348,9962.840,10361.810,10351.283,10570.951,10680.155,10783.180,10307.337,10128.014,10306.325,10337.875,10109.217,9942.304,9954.735,9795.942,9541.840,9616.161,9125.376,9122.466,9171.008,9176.715,9178.209,9170.972,9179.622
E38000265,NHS Sussex ICB - 70F,Population,persons,19,7484.000,7419.656,7449.841,7428.523,7627.199,7952.396,7932.440,8073.864,8182.019,8261.224,7915.794,7752.002,7895.249,7898.320,7709.671,7582.840,7588.865,7467.485,7270.375,7309.515,6956.280,6955.190,6987.650,6987.151,6983.258,6977.849
E38000265,NHS Sussex ICB - 70F,Population,persons,20,6730.000,6870.515,6895.081,6851.257,6809.393,6984.003,7281.994,7258.094,7385.339,7481.720,7548.145,7254.645,7101.220,7215.006,7220.611,7047.378,6933.588,6927.370,6823.690,6646.229,6677.760,6367.274,6367.037,6395.648,6393.826,6387.829
E38000265,NHS Sussex ICB - 70F,Population,persons,21,7397.000,7193.126,7377.043,7422.251,7367.116,7317.380,7498.167,7814.147,7783.454,7916.747,8015.531,8073.954,7789.305,7626.889,7722.329,7740.127,7556.960,7436.795,7415.197,7311.176,7127.002,7161.892,6841.112,6840.388,6871.198,6869.160
E38000265,NHS Sussex ICB - 70F,Population,persons,22,8058.000,8057.967,7915.768,8096.854,8209.398,8156.773,8103.738,8302.663,8647.608,8607.166,8750.253,8853.799,8906.946,8621.034,8444.725,8521.161,8555.330,8355.070,8222.834,8183.365,8075.006,7876.202,7917.273,7573.139,7571.030,7605.305
E38000265,NHS Sussex ICB - 70F,Population,persons,23,8634.000,8722.951,8697.084,8525.311,8712.909,8865.343,8823.864,8777.550,8989.548,9354.556,9308.322,9455.927,9565.468,9614.809,9325.774,9138.769,9202.844,9248.006,9035.140,8892.958,8841.719,8729.256,8519.045,8565.449,8201.926,8198.906
E38000265,NHS Sussex ICB - 70F,Population,persons,24,8839.000,8970.374,8985.816,8858.592,8668.306,8858.965,9043.138,9021.907,8982.229,9194.805,9563.956,9515.251,9661.844,9773.273,9818.835,9533.789,9344.322,9400.484,9450.671,9234.803,9090.069,9033.567,8921.055,8708.667,8757.346,8389.779
E38000265,NHS Sussex ICB - 70F,Population,persons,25,9029.000,9195.936,9281.472,9185.667,9028.985,8844.308,9060.542,9277.659,9266.415,9226.700,9441.622,9816.927,9765.529,9911.448,10025.020,10068.010,9784.253,9590.274,9641.336,9695.724,9476.147,9327.767,9266.726,9153.300,8937.195,8988.963
E38000265,NHS Sussex ICB - 70F,Population,persons,26,8971.000,9295.247,9403.152,9409.372,9271.104,9114.204,8954.187,9189.088,9419.080,9410.039,9370.224,9585.508,9963.525,9910.654,10054.462,10169.581,10210.235,9929.185,9732.838,9779.564,9837.123,9616.053,9465.554,9401.660,9288.067,9070.360
E38000265,NHS Sussex ICB - 70F,Population,persons,27,9227.000,9272.735,9568.274,9577.896,9561.159,9408.483,9265.260,9129.269,9369.657,9605.298,9597.766,9558.151,9773.005,10152.509,10099.016,10240.180,10356.639,10395.501,10117.119,9919.195,9961.869,10022.107,9800.439,9648.117,9581.939,9468.335
E38000265,NHS Sussex ICB - 70F,Population,persons,28,9800.000,9517.883,9537.696,9755.836,9730.982,9714.623,9560.965,9432.443,9311.525,9553.444,9794.309,9787.857,9747.978,9963.205,10345.111,10290.676,10429.851,10548.064,10585.209,10308.590,10108.479,10147.830,10210.729,9987.716,9833.443,9765.183
E38000265,NHS Sussex ICB - 70F,Population,persons,29,9826.000,10062.129,9767.714,9711.600,9912.825,9877.305,9872.241,9721.702,9600.150,9489.250,9731.466,9976.983,9971.345,9931.396,10146.400,10529.808,10474.894,10611.813,10731.541,10767.316,10492.337,10290.709,10327.055,10392.331,10168.511,10012.601
E38000265,NHS Sussex ICB - 70F,Population,persons,30,10380.000,10282.066,10492.338,10135.253,10064.846,10271.942,10235.923,10244.024,10087.717,9966.928,9863.344,10111.699,10365.797,10360.780,10320.343,10539.055,10930.717,10874.518,11011.530,11134.807,11169.805,10891.356,10684.483,10718.436,10787.319,10558.685
E38000265,NHS Sussex ICB - 70F,Population,persons,31,10660.000,10825.600,10698.755,10841.454,10479.512,10412.847,10634.666,10601.114,10615.121,10450.633,10330.691,10234.161,10487.532,10749.485,10744.970,10703.870,10925.985,11325.110,11267.701,11404.617,11531.255,11565.582,11284.113,11072.418,11104.343,11176.454
E38000265,NHS Sussex ICB - 70F,Population,persons,32,11058.000,11051.110,11173.258,10973.482,11100.959,10750.299,10695.667,10933.281,10897.778,10913.824,10742.976,10623.162,10532.570,10790.444,11059.457,11055.487,11013.628,11239.038,11645.329,11586.667,11723.720,11853.438,11887.160,11602.536,11386.563,11416.617
E38000265,NHS Sussex ICB - 70F,Population,persons,33,11228.000,11435.183,11409.222,11450.371,11232.330,11363.375,11031.232,10990.250,11237.047,11196.680,11214.841,11038.951,10919.281,10834.407,11096.012,11371.299,11367.736,11325.181,11553.355,11965.480,11905.372,12042.514,12174.814,12207.927,11920.787,11701.326
E38000265,NHS Sussex ICB - 70F,Population,persons,34,11518.000,11587.118,11778.545,11699.220,11715.316,11495.176,11637.666,11323.809,11289.822,11542.883,11498.830,11519.019,11338.205,11217.985,11138.522,11404.260,11686.268,11683.048,11639.800,11870.995,12289.769,12228.757,12366.343,12501.395,12534.305,12243.930
E38000265,NHS Sussex ICB - 70F,Population,persons,35,11144.000,11884.054,11932.867,12081.896,11997.306,12005.277,11789.991,11946.263,11644.556,11615.040,11874.272,11826.744,11849.421,11663.340,11542.351,11468.453,11739.697,12028.672,12026.021,11981.694,12216.613,12643.218,12580.871,12719.265,12857.483,12890.022
E38000265,NHS Sussex ICB - 70F,Population,persons,36,11127.000,11503.844,12206.927,12206.620,12350.502,12271.937,12279.580,12070.534,12235.571,11942.362,11916.476,12181.077,12130.563,12155.336,11964.574,11843.036,11774.168,12050.034,12345.599,12343.293,12297.943,12536.234,12969.771,12906.263,13045.343,13186.539
E38000265,NHS Sussex ICB - 70F,Population,persons,37,11198.000,11436.934,11790.708,12435.637,12426.275,12576.018,12509.884,12518.946,12312.265,12482.178,12197.034,12173.929,12443.647,12390.331,12416.362,12221.849,12099.421,12034.981,12314.341,12615.463,12613.579,12567.586,12808.614,13248.009,13183.391,13322.926
E38000265,NHS Sussex ICB - 70F,Population,persons,38,11048.000,11471.518,11691.429,11999.294,12620.072,12611.346,12772.446,12718.432,12725.885,12519.305,12693.186,12415.345,12394.690,12668.896,12613.290,12640.793,12443.329,12320.257,12259.873,12541.829,12847.554,12846.124,12799.570,13042.839,13486.992,13421.574
E38000265,NHS Sussex ICB - 70F,Population,persons,39,11088.000,11273.516,11673.799,11857.495,12152.003,12760.683,12758.786,12930.280,12884.012,12888.491,12682.304,12859.411,12588.556,12570.180,12847.635,12790.360,12819.133,12619.082,12495.519,12439.049,12723.165,13032.798,13031.912,12984.932,13229.775,13677.847
E38000265,NHS Sussex ICB - 70F,Population,persons,40,11300.000,11319.745,11483.470,11844.057,12019.606,12309.638,12912.873,12917.876,13095.702,13054.608,13056.919,12851.032,13032.160,12767.424,12751.868,13032.600,12973.212,13003.633,12801.517,12677.604,12624.937,12911.398,13225.010,13224.628,13177.025,13423.675
E38000265,NHS Sussex ICB - 70F,Population,persons,41,11506.000,11530.551,11533.601,11663.297,12011.630,12187.698,12480.426,13081.346,13089.149,13271.323,13234.938,13235.385,13029.109,13214.615,12954.376,12941.169,13225.803,13164.448,13196.414,12992.052,12867.624,12818.354,13107.447,13425.366,13425.372,13377.179
E38000265,NHS Sussex ICB - 70F,Population,persons,42,11728.000,11727.016,11732.626,11704.653,11822.552,12170.193,12350.170,12645.667,13243.149,13251.772,13437.919,13405.621,13404.632,13197.827,13387.162,13130.998,13119.800,13408.076,13344.921,13378.307,13171.597,13046.665,13000.502,13292.168,13614.082,13614.515
E38000265,NHS Sussex ICB - 70F,Population,persons,43,11510.000,11908.020,11891.455,11864.117,11829.094,11943.519,12292.956,12477.921,12772.817,13364.023,13374.047,13563.427,13534.706,13532.612,13326.170,13518.457,13266.669,13257.314,13548.121,13483.875,13518.397,13310.218,13185.069,13141.956,13435.272,13760.343
E38000265,NHS Sussex ICB - 70F,Population,persons,44,10803.000,11669.144,12056.304,12013.762,11975.476,11939.393,12055.088,12406.661,12593.374,12887.210,13472.392,13483.535,13675.485,13650.337,13647.361,13441.409,13636.164,13388.347,13380.604,13673.724,13608.506,13644.009,13434.757,13309.395,13269.069,13563.521
E38000265,NHS Sussex ICB - 70F,Population,persons,45,10382.000,10931.415,11787.024,12152.668,12102.291,12060.915,12027.895,12143.005,12495.755,12682.433,12974.677,13554.359,13566.571,13760.283,13738.215,13734.821,13529.279,13725.872,13482.019,13475.603,13770.886,13704.898,13741.294,13531.173,13405.748,13368.108
E38000265,NHS Sussex ICB - 70F,Population,persons,46,10634.000,10515.173,11045.758,11879.479,12239.910,12189.115,12146.668,12117.041,12229.715,12581.883,12768.465,13058.927,13632.346,13645.813,13840.877,13821.731,13817.729,13612.788,13811.048,13571.109,13565.977,13862.833,13796.197,13833.553,13622.751,13497.461
E38000265,NHS Sussex ICB - 70F,Population,persons,47,10864.000,10736.859,10612.173,11115.562,11943.996,12305.753,12255.511,12213.293,12185.703,12294.859,12647.009,12833.424,13121.655,13689.820,13704.665,13900.581,13884.134,13879.739,13675.339,13875.079,13638.873,13634.683,13932.939,13865.756,13903.704,13692.670
E38000265,NHS Sussex ICB - 70F,Population,persons,48,11588.000,10963.786,10824.224,10684.186,11175.494,12002.232,12368.128,12319.733,12275.330,12248.474,12354.628,12706.982,12892.923,13179.307,13742.415,13758.076,13955.216,13941.560,13936.713,13732.736,13934.053,13701.268,13698.298,13998.047,13930.278,13969.155
E38000265,NHS Sussex ICB - 70F,Population,persons,49,11648.000,11659.511,11042.214,10882.738,10741.354,11224.159,12050.713,12420.667,12372.540,12325.263,12300.033,12403.510,12755.317,12940.750,13225.026,13783.235,13799.566,13997.489,13986.718,13981.680,13778.378,13980.670,13751.571,13749.689,14050.335,13982.278
E38000265,NHS Sussex ICB - 70F,Population,persons,50,12274.000,11743.375,11736.044,11116.305,10947.803,10808.795,11285.413,12112.975,12484.358,12435.769,12385.526,12361.839,12461.350,12813.166,12998.380,13280.061,13832.963,13849.794,14048.786,14040.330,14034.793,13832.089,14035.590,13810.246,13809.394,14111.069
E38000265,NHS Sussex ICB - 70F,Population,persons,51,12683.000,12347.319,11811.365,11777.621,11167.091,10994.340,10859.600,11330.874,12157.762,12530.122,12481.291,12428.436,12406.395,12502.315,12853.969,13038.833,13318.171,13866.584,13883.593,14083.654,14077.507,14071.555,13869.406,14073.869,13852.180,13852.257
E38000265,NHS Sussex ICB - 70F,Population,persons,52,12081.000,12732.924,12391.785,11843.709,11796.507,11201.335,11026.472,10896.498,11361.980,12187.488,12560.723,12511.192,12455.767,12435.646,12528.076,12879.633,13064.363,13340.992,13884.316,13901.914,14102.725,14098.737,14092.567,13890.973,14096.571,13878.264
E38000265,NHS Sussex ICB - 70F,Population,persons,53,12560.000,12147.083,12787.207,12432.804,11884.356,11826.669,11246.925,11071.274,10944.836,11403.651,12227.084,12601.470,12552.220,12494.453,12475.571,12565.491,12916.547,13100.745,13375.682,13914.596,13932.149,14133.919,14132.355,14125.878,13924.911,14131.422
E38000265,NHS Sussex ICB - 70F,Population,persons,54,12707.000,12582.369,12164.218,12783.927,12428.828,11884.611,11818.951,11255.966,11078.895,10955.364,11407.020,12226.934,12602.023,12552.657,12492.647,12475.154,12562.315,12912.300,13095.689,13368.244,13901.986,13919.531,14121.665,14122.339,14115.500,13915.483
E38000265,NHS Sussex ICB - 70F,Population,persons,55,12846.000,12775.388,12646.064,12213.332,12826.851,12473.429,11934.130,11861.087,11313.034,11134.542,11013.421,11459.429,12277.422,12654.440,12605.128,12542.571,12526.171,12609.820,12960.943,13143.018,13413.858,13943.646,13960.998,14164.093,14167.112,14159.663
E38000265,NHS Sussex ICB - 70F,Population,persons,56,12736.000,12903.036,12827.617,12690.377,12255.387,12863.052,12513.578,11978.509,11898.192,11363.262,11182.867,11063.933,11503.675,12319.659,12698.204,12649.389,12584.287,12569.366,12649.679,13000.936,13182.508,13451.081,13976.945,13994.481,14198.004,14203.473
E38000265,NHS Sussex ICB - 70F,Population,persons,57,13000.000,12780.719,12935.294,12851.759,12713.875,12279.529,12884.079,12538.877,12007.601,11920.319,11398.481,11216.757,11100.446,11534.361,12348.029,12727.814,12679.138,12611.920,12597.904,12674.828,13026.468,13207.072,13473.404,13995.243,14012.948,14216.886
E38000265,NHS Sussex ICB - 70F,Population,persons,58,12857.000,13024.261,12806.517,12945.066,12860.243,12725.881,12292.444,12893.892,12552.450,12024.688,11930.563,11420.834,11238.142,11123.912,11551.994,12362.668,12744.248,12695.754,12626.835,12613.977,12687.861,13039.994,13219.511,13483.994,14002.223,14019.855
E38000265,NHS Sussex ICB - 70F,Population,persons,59,12434.000,12878.319,13043.410,12821.863,12953.101,12869.887,12739.054,12308.862,12906.015,12566.664,12043.105,11942.452,11445.379,11261.719,11149.886,11572.496,12381.037,12764.317,12715.824,12645.389,12633.821,12704.926,13057.463,13236.242,13498.850,14013.434
E38000265,NHS Sussex ICB - 70F,Population,persons,60,12144.000,12528.721,12970.666,13129.774,12911.804,13037.798,12955.575,12827.866,12398.659,12992.515,12654.235,12132.273,12023.629,11539.552,11353.431,11243.786,11661.454,12471.279,12858.594,12811.120,12737.832,12727.516,12795.599,13149.674,13328.564,13589.843
E38000265,NHS Sussex ICB - 70F,Population,persons,61,11735.000,12185.005,12568.730,13002.147,13158.540,12948.181,13071.411,12990.437,12865.175,12438.139,13028.137,12690.698,12172.918,12057.988,11587.925,11400.572,11293.202,11706.204,12516.250,12906.136,12858.915,12783.389,12774.501,12839.335,13194.923,13373.055
E38000265,NHS Sussex ICB - 70F,Population,persons,62,11256.000,11788.286,12234.390,12609.872,13039.001,13198.024,12995.302,13115.050,13034.633,12911.093,12486.086,13072.763,12736.277,12222.035,12100.677,11644.051,11455.376,11350.158,11758.382,12568.246,12960.840,12914.412,12836.928,12829.008,12891.302,13247.828
E38000265,NHS Sussex ICB - 70F,Population,persons,63,11267.000,11303.699,11835.336,12274.560,12648.568,13078.413,13238.059,13042.896,13158.722,13078.970,12958.031,12534.712,13117.028,12782.681,12271.540,12144.663,11698.633,11509.318,11405.716,11809.618,12618.891,13014.706,12969.248,12890.299,12883.613,12943.174
E38000265,NHS Sussex ICB - 70F,Population,persons,64,11094.000,11282.434,11323.759,11849.536,12285.278,12660.487,13088.086,13249.769,13061.883,13173.666,13094.435,12976.041,12555.384,13133.067,12800.792,12293.823,12161.662,11727.733,11537.686,11435.843,11834.982,12642.745,13041.448,12997.061,12916.837,12911.281
E38000265,NHS Sussex ICB - 70F,Population,persons,65,10362.000,11139.522,11338.258,11380.107,11901.353,12335.609,12716.317,13144.246,13307.500,13124.831,13233.094,13155.130,13038.405,12619.926,13193.470,12862.570,12359.442,12220.859,11798.582,11607.618,11507.199,11902.721,12711.380,13114.153,13070.775,12988.789
E38000265,NHS Sussex ICB - 70F,Population,persons,66,10207.000,10403.438,11167.155,11369.558,11418.053,11939.400,12373.855,12755.783,13183.612,13348.638,13171.807,13276.352,13199.034,13085.396,12668.856,13237.982,12909.281,12409.466,12265.270,11854.373,11662.205,11563.231,11954.598,12763.617,13170.441,13128.142
E38000265,NHS Sussex ICB - 70F,Population,persons,67,9973.000,10217.358,10421.225,11167.320,11377.932,11432.605,11953.214,12387.888,12769.929,13196.912,13363.128,13191.744,13293.520,13217.318,13105.937,12693.209,13257.597,12930.795,12435.708,12286.824,11887.295,11694.759,11597.609,11984.932,12793.080,13203.360
E38000265,NHS Sussex ICB - 70F,Population,persons,68,9859.000,9968.934,10212.568,10418.768,11151.113,11369.103,11431.930,11951.877,12385.775,12767.502,13193.444,13361.522,13195.252,13294.601,13219.799,13110.949,12701.619,13261.963,12937.464,12446.762,12294.072,11904.842,11712.345,11616.694,12000.056,12807.039
E38000265,NHS Sussex ICB - 70F,Population,persons,69,9619.000,9833.439,9945.945,10185.688,10394.988,11117.512,11340.794,11411.454,11929.771,12362.019,12742.608,13167.129,13336.172,13175.661,13272.621,13199.369,13093.808,12688.291,13243.347,12921.981,12436.412,12280.521,11901.777,11709.609,11615.777,11994.978
E38000265,NHS Sussex ICB - 70F,Population,persons,70,9438.000,9579.275,9792.871,9897.998,10139.629,10354.869,11065.543,11294.340,11371.485,11888.068,12318.054,12697.170,13119.200,13289.719,13134.918,13230.042,13158.654,13055.766,12655.193,13204.878,12886.542,12407.090,12248.318,11880.103,11688.663,11596.779
E38000265,NHS Sussex ICB - 70F,Population,persons,71,9523.000,9408.805,9547.844,9756.175,9864.575,10105.125,10324.190,11026.046,11260.228,11344.329,11858.575,12287.029,12665.793,13086.405,13259.216,13109.564,13203.062,13133.766,13033.365,12637.075,13181.294,12867.268,12392.310,12230.384,11870.598,11679.675
E38000265,NHS Sussex ICB - 70F,Population,persons,72,9751.000,9455.749,9343.897,9477.887,9683.231,9790.511,10033.724,10256.274,10947.638,11185.155,11275.452,11786.570,12212.314,12589.495,13007.089,13181.208,13037.418,13129.581,13062.739,12965.746,12575.072,13113.662,12803.871,12335.566,12171.573,11822.075
